Id;Label;age;n_pubs
24027591;24027591;0;1
24361889;24361889;0;1
24660977;24660977;1;2
24662956;24662956;0;1
24705297;24705297;6;18
25223260;25223260;5;3
25225350;25225350;9;31
25443214;25443214;17;91
25568272;25568272;0;1
25868878;25868878;0;1
25979271;25979271;0;2
26013810;26013810;4;5
24413908;24413908;1;2
24347006;24347006;0;1
24263303;24263303;0;1
24048708;24048708;1;6
23942977;23942977;8;24
23672962;23672962;1;2
23546196;23546196;6;3
22966208;22966208;0;1
22849202;22849202;0;1
22685997;22685997;0;1
25812508;25812508;10;6
25722896;25722896;7;12
25437798;25437798;8;25
25381299;25381299;0;1
25114796;25114796;1;2
24933800;24933800;35;187
24633115;24633115;0;1
26276923;26276923;3;2
26407540;26407540;0;1
26554401;26554401;4;5
26557841;26557841;11;10
26614072;26614072;0;1
26686529;26686529;0;1
26768292;26768292;0;2
26778906;26778906;0;2
27433591;27433591;0;1
27743357;27743357;28;12
27768175;27768175;20;6
27783151;27783151;1;3
27955798;27955798;6;3
27958002;27958002;13;32
28120071;28120071;0;1
28214463;28214463;8;11
27911896;27911896;0;1
28070564;28070564;18;8
28257983;28257983;13;91
28508921;28508921;0;1
28698584;28698584;0;1
28700988;28700988;3;4
28725631;28725631;1;2
28796277;28796277;34;34
28903312;28903312;3;4
29069918;29069918;2;3
29273399;29273399;0;3
29281848;29281848;10;10
29365612;29365612;0;1
29439455;29439455;0;1
29501066;29501066;28;26
29568025;29568025;2;2
30774322;30774322;1;3
30891085;30891085;33;374
29969375;29969375;1;4
29919989;29919989;2;5
29663785;29663785;5;4
30532233;30532233;0;1
30802080;30802080;0;1
31096188;31096188;1;2
31113718;31113718;0;1
31122860;31122860;0;1
31130137;31130137;37;182
31408587;31408587;2;3
31459702;31459702;1;2
31468476;31468476;0;1
31511510;31511510;3;3
31633653;31633653;2;2
31660200;31660200;2;2
31666827;31666827;0;1
31859012;31859012;14;5
31944662;31944662;10;6
32240113;32240113;13;27
32245729;32245729;8;5
32309344;32309344;0;1
32353718;32353718;0;3
32416983;32416983;0;1
32471874;32471874;2;3
32101215;32101215;14;22
31955594;31955594;25;34
31954097;31954097;2;3
32530377;32530377;0;1
32564580;32564580;0;1
32804293;32804293;8;11
32833966;32833966;0;1
32844998;32844998;0;1
32890404;32890404;11;11
32936507;32936507;1;6
32958442;32958442;5;11
32966855;32966855;3;4
32967734;32967734;2;3
32981127;32981127;0;1
33045864;33045864;0;1
33102134;33102134;2;2
33149516;33149516;2;5
33254225;33254225;0;1
33386121;33386121;10;13
34254733;34254733;8;8
34356270;34356270;4;5
34360214;34360214;0;1
34229283;34229283;3;5
33908210;33908210;0;1
33850754;33850754;0;1
33826261;33826261;29;61
33764775;33764775;0;1
33673895;33673895;0;1
33661795;33661795;0;1
33653689;33653689;3;3
33445056;33445056;5;4
33443327;33443327;0;1
34452634;34452634;27;39
34814519;34814519;0;1
34858564;34858564;2;3
35088178;35088178;24;61
35266498;35266498;0;1
35333882;35333882;0;1
35349812;35349812;0;1
35506440;35506440;0;1
35971648;35971648;14;51
35977900;35977900;0;1
36135078;36135078;7;6
36177630;36177630;0;1
36241706;36241706;1;2
36284329;36284329;3;2
36290649;36290649;5;5
36429343;36429343;4;5
36511771;36511771;0;1
36532677;36532677;1;2
36753624;36753624;0;1
36815453;36815453;0;1
36845712;36845712;12;29
37084914;37084914;5;8
37447810;37447810;1;2
37641042;37641042;8;3
37751249;37751249;0;1
37773920;37773920;13;12
37811974;37811974;6;7
37936375;37936375;5;9
38025762;38025762;0;1
37665885;37665885;4;9
37622965;37622965;0;1
37583750;37583750;25;45
38222341;38222341;4;9
38231440;38231440;17;60
38362368;38362368;27;36
38400322;38400322;0;1
38403473;38403473;0;1
38403948;38403948;0;1
38408299;38408299;0;1
38417677;38417677;0;1
38481653;38481653;0;1
38483614;38483614;19;27
38486508;38486508;10;8
38585294;38585294;0;1
38769684;38769684;1;3
38878941;38878941;0;1
38982793;38982793;0;2
39048980;39048980;0;1
39132219;39132219;4;2
39170516;39170516;5;5
39545076;39545076;10;2
39563642;39563642;4;9
39678533;39678533;0;1
39684338;39684338;0;1
40132309;40132309;0;1
40134581;40134581;0;1
39915799;39915799;0;1
40525678;40525678;16;11
40659346;40659346;1;3
40787662;40787662;9;16
40940096;40940096;4;7
41038950;41038950;0;1
41141105;41141105;3;8
41257925;41257925;0;1
41316471;41316471;0;1
41370362;41370362;5;13
41404379;41404379;7;18
41524400;41524400;0;2
41626580;41626580;16;11
42146511;42146511;1;2
42169507;42169507;0;1
42210873;42210873;0;1
42216371;42216371;0;1
42281158;42281158;0;1
42037454;42037454;0;1
42016773;42016773;9;37
41998800;41998800;2;7
42416276;42416276;10;4
42667814;42667814;1;5
42761299;42761299;0;1
43096790;43096790;4;4
43309324;43309324;11;8
43731441;43731441;0;1
43813254;43813254;0;1
43994650;43994650;0;1
43042867;43042867;6;4
42790136;42790136;0;1
44137217;44137217;0;1
43867070;43867070;0;1
44338044;44338044;4;3
44484744;44484744;1;2
44496712;44496712;2;2
44538135;44538135;25;23
44689390;44689390;22;53
45163186;45163186;8;18
45192552;45192552;5;2
45257160;45257160;14;21
45277409;45277409;0;1
45318371;45318371;13;21
45683632;45683632;10;37
45882265;45882265;0;2
45975246;45975246;11;19
46026579;46026579;0;1
45789113;45789113;1;2
45507273;45507273;7;3
45485506;45485506;0;1
46067598;46067598;1;3
46068402;46068402;3;3
46174115;46174115;16;41
46359791;46359791;0;1
46360827;46360827;7;13
46668221;46668221;1;2
46669339;46669339;0;1
46691810;46691810;0;2
47057439;47057439;0;1
47058525;47058525;2;3
47195665;47195665;10;20
47448886;47448886;8;5
47514916;47514916;0;1
47571636;47571636;0;1
47679693;47679693;0;1
47680979;47680979;2;5
47723781;47723781;0;1
47754572;47754572;0;1
47754847;47754847;5;5
47813107;47813107;1;5
48084433;48084433;21;138
48237714;48237714;0;1
48503842;48503842;12;15
48509158;48509158;1;5
48770099;48770099;11;10
48843624;48843624;37;129
49020558;49020558;2;2
49065650;49065650;0;1
48587549;48587549;0;1
48351683;48351683;0;1
48199417;48199417;0;1
48190432;48190432;6;5
48016263;48016263;4;14
49885537;49885537;0;1
50078483;50078483;6;3
50247854;50247854;1;2
50664991;50664991;0;1
50780139;50780139;0;1
50896509;50896509;10;15
50986796;50986796;7;3
50993866;50993866;12;31
51009367;51009367;3;7
51018484;51018484;4;5
49179;49179;0;2
450111;450111;2;3
587051;587051;0;1
969535;969535;21;59
1053906;1053906;21;47
1285735;1285735;0;1
1076152;1076152;0;1
1354337;1354337;1;2
1425944;1425944;0;2
1426044;1426044;0;1
830955;830955;3;5
814018;814018;1;4
1487705;1487705;5;11
797381;797381;10;4
1544100;1544100;1;2
626227;626227;0;1
1678143;1678143;24;26
1800511;1800511;0;1
1809060;1809060;0;1
392201;392201;0;1
293815;293815;0;1
2901;2901;6;10
2149567;2149567;36;5
51572311;51572311;8;6
2286468;2286468;0;1
2501456;2501456;0;1
2502871;2502871;1;3
2512795;2512795;15;79
50937121;50937121;0;1
50850781;50850781;7;7
50696400;50696400;0;1
2953060;2953060;6;13
2977121;2977121;0;1
50577583;50577583;0;1
3016818;3016818;3;3
3056412;3056412;2;4
3389506;3389506;8;6
49884869;49884869;0;1
49879439;49879439;0;1
49875052;49875052;0;1
49868450;49868450;0;1
49826123;49826123;10;9
49821486;49821486;0;1
49809661;49809661;3;4
3567062;3567062;11;15
49755538;49755538;1;5
3586546;3586546;2;7
49737683;49737683;0;1
49659478;49659478;0;1
3794600;3794600;0;1
4003908;4003908;3;6
4046542;4046542;0;1
4117945;4117945;9;17
4194414;4194414;12;23
1368738;1368738;11;12
1527413;1527413;1;2
1567850;1567850;0;1
1604607;1604607;5;8
4626312;4626312;0;1
4785541;4785541;0;1
1799961;1799961;0;1
1806170;1806170;0;1
1812604;1812604;0;1
1825297;1825297;2;4
4950736;4950736;31;71
1947872;1947872;33;60
1952495;1952495;4;4
2048777;2048777;0;1
2124674;2124674;0;1
2491278;2491278;26;76
2699182;2699182;0;1
2797654;2797654;14;21
5857220;5857220;0;1
3056605;3056605;7;4
6220523;6220523;8;12
6236335;6236335;0;1
3376531;3376531;5;9
6398561;6398561;0;1
6518850;6518850;14;13
6592425;6592425;7;12
6619869;6619869;0;1
6728894;6728894;0;1
3597746;3597746;29;65
3994091;3994091;15;31
6898958;6898958;0;1
4039554;4039554;1;2
7125539;7125539;0;1
7160031;7160031;0;1
7445447;7445447;1;5
4508960;4508960;21;52
7584913;7584913;0;1
7598474;7598474;4;12
7603397;7603397;29;28
4582660;4582660;6;13
4622579;4622579;22;47
7635342;7635342;12;5
7724765;7724765;17;57
7761029;7761029;4;4
7797729;7797729;2;4
5022032;5022032;0;1
8025403;8025403;0;1
5155657;5155657;4;8
5184126;5184126;4;11
8454129;8454129;0;1
8624536;8624536;0;1
8662215;8662215;0;1
8721786;8721786;8;9
5939630;5939630;0;2
8833987;8833987;6;4
8849088;8849088;5;7
8955894;8955894;2;2
9033910;9033910;0;1
9044138;9044138;0;1
6312425;6312425;0;1
3758954;3758954;0;1
9246190;9246190;16;15
3851374;3851374;0;1
9354604;9354604;0;1
3880018;3880018;2;2
9410549;9410549;4;4
3903900;3903900;10;10
6870446;6870446;0;1
6935658;6935658;0;2
6999666;6999666;0;1
9600412;9600412;1;2
7171020;7171020;0;1
7440878;7440878;0;1
7446151;7446151;0;1
9914129;9914129;0;1
7636146;7636146;0;1
7739487;7739487;20;106
7740709;7740709;3;4
7863009;7863009;6;3
8068591;8068591;3;3
8077965;8077965;8;9
8208496;8208496;3;4
8268010;8268010;0;1
10888544;10888544;4;2
8457430;8457430;2;3
10988409;10988409;2;2
8634446;8634446;18;24
8668524;8668524;5;3
11171148;11171148;0;1
8758404;8758404;3;7
11222556;11222556;1;2
8793625;8793625;0;1
8951050;8951050;5;11
11561870;11561870;1;3
9037225;9037225;0;1
9040362;9040362;0;1
6840141;6840141;7;4
9516648;9516648;12;16
12126000;12126000;3;5
9659883;9659883;0;3
12151129;12151129;13;12
9704546;9704546;9;32
9740103;9740103;0;1
12328295;12328295;2;4
12346497;12346497;4;4
12468804;12468804;0;1
9908942;9908942;36;55
9985675;9985675;1;3
12648339;12648339;0;2
10098101;10098101;1;3
10099355;10099355;14;8
10361078;10361078;4;8
12959909;12959909;3;3
13134757;13134757;0;1
13143356;13143356;10;11
13209118;13209118;0;1
13213005;13213005;2;3
10704529;10704529;27;32
13364635;13364635;8;4
13418958;13418958;2;3
10838597;10838597;4;4
10857974;10857974;0;1
10859514;10859514;0;1
13621264;13621264;0;1
10957621;10957621;0;1
11086452;11086452;3;3
11135234;11135234;3;2
11283735;11283735;3;4
11312811;11312811;0;1
11488159;11488159;0;1
11547255;11547255;1;2
11571841;11571841;0;1
14244215;14244215;0;1
11657548;11657548;0;1
9238420;9238420;25;72
9258058;9258058;0;1
14525365;14525365;3;4
9484585;9484585;0;1
11997841;11997841;0;1
14704225;14704225;7;10
12088021;12088021;26;39
14801900;14801900;3;6
14873753;14873753;10;33
15012662;15012662;9;8
12459187;12459187;2;4
12498238;12498238;6;13
12528000;12528000;2;4
15167218;15167218;0;1
15170269;15170269;28;29
12948963;12948963;9;25
15563770;15563770;0;1
15565628;15565628;0;1
15571951;15571951;3;3
15584369;15584369;5;11
13022592;13022592;11;6
13041415;13041415;0;1
13261119;13261119;4;4
16020022;16020022;7;5
13407194;13407194;5;3
13410477;13410477;0;1
16053353;16053353;0;1
13671893;13671893;3;3
16418453;16418453;12;14
13728492;13728492;0;1
13749866;13749866;0;1
16651075;16651075;30;7
16758421;16758421;6;11
17038578;17038578;6;10
17078515;17078515;9;11
17169856;17169856;0;1
11743302;11743302;1;2
11844796;11844796;0;1
14665542;14665542;0;1
14916848;14916848;0;1
15202432;15202432;0;1
15360471;15360471;0;1
15470357;15470357;0;1
15600038;15600038;13;14
15644769;15644769;10;38
15704047;15704047;0;2
15714293;15714293;0;1
15837447;15837447;0;1
16029257;16029257;7;7
16046594;16046594;3;4
16197099;16197099;0;1
16226972;16226972;12;16
16298611;16298611;0;1
16346357;16346357;0;1
14356755;14356755;0;1
14658726;14658726;0;1
16679037;16679037;0;1
16724961;16724961;0;1
16765330;16765330;11;6
17171017;17171017;3;2
17223604;17223604;16;9
17247711;17247711;3;2
17365724;17365724;26;13
17424345;17424345;8;20
17572124;17572124;0;1
17577508;17577508;0;1
17684100;17684100;9;25
17895994;17895994;0;1
17932180;17932180;0;1
17968076;17968076;0;1
17982977;17982977;4;5
18045749;18045749;0;1
18070492;18070492;0;1
18117120;18117120;0;1
18140648;18140648;0;1
18167924;18167924;2;4
18184243;18184243;0;1
18212673;18212673;0;1
18291021;18291021;0;1
18862996;18862996;0;1
18919452;18919452;2;2
19093610;19093610;15;3
19106696;19106696;13;24
19203253;19203253;36;52
19237238;19237238;0;1
19311742;19311742;2;4
19465087;19465087;0;1
19582093;19582093;10;6
19664892;19664892;6;10
19734066;19734066;0;1
19743283;19743283;8;11
19779690;19779690;0;1
19798374;19798374;0;1
19803747;19803747;0;1
19835685;19835685;0;1
19896060;19896060;0;1
19931735;19931735;10;11
19957521;19957521;1;2
19984611;19984611;3;2
20194669;20194669;5;3
20197645;20197645;2;9
20230887;20230887;4;7
20271220;20271220;0;1
20273403;20273403;0;1
20286757;20286757;0;1
20293484;20293484;0;1
20303133;20303133;0;1
20414473;20414473;12;2
20415266;20415266;4;7
20487941;20487941;3;3
20664893;20664893;0;1
20749189;20749189;0;1
20935558;20935558;2;4
20993968;20993968;20;28
21041325;21041325;0;1
21071555;21071555;0;1
21460748;21460748;6;14
21486059;21486059;0;2
21510770;21510770;0;1
21820968;21820968;0;1
21935673;21935673;2;6
22079594;22079594;5;3
22360362;22360362;2;3
22563311;22563311;25;382
22652398;22652398;0;1
22751016;22751016;8;45
22774516;22774516;9;39
22804532;22804532;1;3
22823909;22823909;2;2
22833687;22833687;3;17
22843840;22843840;0;1
22856022;22856022;0;2
23033306;23033306;0;1
23123204;23123204;31;111
23289778;23289778;27;43
23419484;23419484;1;2
23594464;23594464;13;9
23594489;23594489;5;15
23611876;23611876;2;2
23657186;23657186;2;11
23847270;23847270;5;4
23924100;23924100;0;1
24034168;24034168;4;7
24083568;24083568;0;1
24283009;24283009;25;33
24343355;24343355;0;1
24357338;24357338;0;1
24606429;24606429;9;25
24627099;24627099;7;20
24635623;24635623;13;12
24635684;24635684;0;2
24635973;24635973;0;1
24860514;24860514;0;1
25235510;25235510;4;3
25360679;25360679;5;7
25546605;25546605;11;34
25706166;25706166;35;82
25814655;25814655;13;21
25841388;25841388;0;2
26386591;26386591;8;8
26553890;26553890;0;1
26932458;26932458;0;1
27142777;27142777;0;1
27232618;27232618;0;1
27245175;27245175;12;38
27387381;27387381;4;10
27399874;27399874;4;10
27471956;27471956;0;1
27506359;27506359;0;1
27523121;27523121;8;6
26993151;26993151;1;3
27948914;27948914;14;23
27955355;27955355;0;1
26321118;26321118;10;40
28088119;28088119;0;1
26224679;26224679;0;1
28176502;28176502;0;1
28190635;28190635;14;31
26183517;26183517;0;1
26175961;26175961;24;9
28230500;28230500;11;21
28241864;28241864;23;40
26103497;26103497;3;2
28274270;28274270;0;1
28288210;28288210;4;4
28444045;28444045;10;5
28663263;28663263;2;4
25668948;25668948;3;2
28829165;28829165;3;6
29075373;29075373;1;2
29124223;29124223;8;3
25078046;25078046;0;1
24848993;24848993;0;1
24774807;24774807;3;5
24681715;24681715;9;14
24661334;24661334;0;2
29680776;29680776;0;1
24570268;24570268;1;2
29925569;29925569;0;1
24366001;24366001;0;1
24359817;24359817;0;1
30084098;30084098;33;260
27376149;27376149;0;1
30326012;30326012;0;3
27125390;27125390;6;7
27120106;27120106;26;25
30498598;30498598;6;6
30607884;30607884;0;1
30611292;30611292;37;107
30642451;30642451;0;1
27646568;27646568;8;24
26907065;26907065;0;1
30842442;30842442;14;39
30960466;30960466;16;60
27826428;27826428;0;1
31107459;31107459;29;22
27864389;27864389;1;5
27942451;27942451;3;6
31246600;31246600;22;4
28024847;28024847;0;1
31425056;31425056;31;39
31478625;31478625;9;7
28208783;28208783;5;8
31630166;31630166;3;4
28225159;28225159;0;1
31675876;31675876;25;40
31677791;31677791;0;1
31827217;31827217;0;1
28530631;28530631;11;6
32069045;32069045;0;1
28627213;28627213;7;3
28635476;28635476;7;11
28756115;28756115;0;1
28773699;28773699;0;1
28937322;28937322;0;1
32462507;32462507;0;1
32496124;32496124;33;36
29054617;29054617;0;1
29154843;29154843;0;1
29160023;29160023;1;3
32756804;32756804;0;1
29206619;29206619;4;8
29237553;29237553;0;1
29250289;29250289;2;2
29298128;29298128;3;5
29339901;29339901;0;1
33130360;33130360;9;9
29475887;29475887;0;1
33319155;33319155;7;6
33456338;33456338;5;3
33503541;33503541;2;3
33504888;33504888;6;13
30251797;30251797;8;13
33858785;33858785;0;1
33868309;33868309;2;2
33890201;33890201;0;1
30599903;30599903;4;5
30638807;30638807;20;18
34147741;34147741;0;1
30941671;30941671;0;1
34227918;34227918;0;1
30973073;30973073;0;1
31023981;31023981;0;1
31035488;31035488;0;1
34440727;34440727;1;2
31399309;31399309;0;2
34646023;34646023;7;18
34657530;34657530;3;8
34672077;34672077;0;1
34793670;34793670;19;77
34798182;34798182;16;34
31697368;31697368;3;4
34859536;34859536;0;1
34887476;34887476;0;1
31930022;31930022;0;1
31967751;31967751;1;2
35057144;35057144;0;1
35221942;35221942;0;1
32249973;32249973;2;2
35283296;35283296;11;16
35308157;35308157;16;52
32447467;32447467;3;5
35524781;35524781;4;3
32696383;32696383;8;8
32723562;32723562;0;1
32837935;32837935;20;26
35922330;35922330;2;5
32865718;32865718;0;1
32879140;32879140;0;1
36033227;36033227;17;28
33090938;33090938;2;4
29777215;29777215;4;3
29968589;29968589;8;18
30011598;30011598;0;1
30030582;30030582;1;3
36401092;36401092;0;1
36605977;36605977;2;3
36703502;36703502;0;1
36806936;36806936;13;19
36829968;36829968;3;4
36872441;36872441;1;2
33962383;33962383;0;1
34186674;34186674;0;1
34186742;34186742;8;7
34428502;34428502;8;31
37373556;37373556;0;1
34445943;34445943;3;4
37422824;37422824;0;1
34490045;34490045;0;1
34604711;34604711;27;71
34655122;34655122;0;1
34728015;34728015;4;5
34844653;34844653;0;1
34927538;34927538;0;1
34979664;34979664;3;13
37989012;37989012;1;2
35096609;35096609;0;1
35105022;35105022;0;1
38029988;38029988;0;1
38100384;38100384;7;3
35156155;35156155;6;4
35203033;35203033;0;1
35300433;35300433;0;1
38276107;38276107;0;2
38292769;38292769;0;2
35358393;35358393;0;1
38400947;38400947;0;1
35475538;35475538;0;1
35482858;35482858;3;3
35548656;35548656;0;1
35662318;35662318;3;4
38630350;38630350;1;2
36437542;36437542;3;5
36442772;36442772;4;7
38714750;38714750;0;1
36558592;36558592;3;8
38991156;38991156;4;7
36784240;36784240;3;7
36802124;36802124;28;17
39084080;39084080;0;1
39088431;39088431;0;1
39126785;39126785;0;1
39129668;39129668;2;4
36838431;36838431;1;2
39380681;39380681;0;1
39470311;39470311;0;3
37214263;37214263;0;1
39623799;39623799;6;2
39704019;39704019;10;18
37333187;37333187;0;1
37335377;37335377;0;1
37343801;37343801;0;1
39877495;39877495;9;15
37546053;37546053;3;4
37744672;37744672;0;1
37757290;37757290;5;3
40329324;40329324;3;8
40525671;40525671;10;3
35941675;35941675;2;7
36117237;36117237;0;1
40994916;40994916;16;42
36233493;36233493;7;7
36235665;36235665;1;4
36241127;36241127;3;4
41039811;41039811;0;1
41061582;41061582;0;1
38626299;38626299;0;1
41229056;41229056;0;1
41352253;41352253;0;1
41411499;41411499;0;1
41596314;41596314;0;1
39189925;39189925;2;5
39504403;39504403;0;1
41805379;41805379;19;5
41906787;41906787;2;5
39689815;39689815;7;11
39752626;39752626;0;1
42052169;42052169;8;3
37921424;37921424;0;1
37924475;37924475;6;3
42123022;42123022;9;9
38116267;38116267;1;6
42452869;42452869;1;2
38344016;38344016;27;65
38355423;38355423;0;1
42618782;42618782;0;1
38398943;38398943;0;1
38406981;38406981;0;1
38416659;38416659;0;1
42742229;42742229;9;11
43024133;43024133;2;4
41290292;41290292;3;3
41344908;41344908;0;1
41414382;41414382;0;2
41544338;41544338;9;5
41692896;41692896;10;9
41709647;41709647;3;3
43447872;43447872;2;5
41731032;41731032;0;1
43525927;43525927;0;1
43669869;43669869;0;1
41960278;41960278;1;2
44031311;44031311;14;35
44041246;44041246;2;2
40188297;40188297;0;1
40307257;40307257;6;2
44233099;44233099;10;3
40324762;40324762;0;1
44377052;44377052;2;2
42246887;42246887;7;9
